4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,0.8294337,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,0.16847336,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05,4.5498407e-05
2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,0.86090744,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,0.13791814,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05,2.5531112e-05
1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,0.99944645,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05,1.1778209e-05
0.83549476,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,0.066428885,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,0.029125335,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,0.0659245,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05,6.8784124e-05
9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,0.5840364,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,0.05725193,0.35459504,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05,9.1481095e-05
8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,0.88293564,0.11319706,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05,8.4071246e-05
0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.16031216,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.74010074,0.00010263212,0.00010263212,0.09496862,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212,0.00010263212
6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,0.51269674,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,0.07839486,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,0.4057915,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05,6.92649e-05
0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.88929653,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.067786664,0.000101136466,0.000101136466,0.03836569,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466,0.000101136466
1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,0.091745116,1.2539733e-05,1.2539733e-05,1.2539733e-05,1.2539733e-05,0.90767807,1.2539733e-05,1.2539733e-05,1.2539733e-05
2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,0.07664157,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,0.011883407,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,0.10540666,2.315958e-05,0.8041464,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,0.00092610467,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05,2.315958e-05
3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,0.9998337,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06,3.5386606e-06
3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.6121785e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,0.030120326,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,0.89096487,3.299425e-06,0.07663743,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06,0.0021318651,3.299425e-06,3.299425e-06,3.299425e-06,3.299425e-06
0.58298075,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,0.014181281,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,0.40226677,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05,1.2692195e-05
0.37211716,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,0.16415231,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,0.46232218,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05,3.1297182e-05
